id,user_id,deck_id,type,front,back,hint,tags,is_pinned,is_archived,linked_card_ids,prerequisite_card_ids,order,created_at,updated_at
d6c07599-7036-44e9-b3e4-95c941432912,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What is a gene mutation?,A change affecting the DNA sequence that can form a new allele.,,[],false,false,[],[],15,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
6b3d4d15-a2ed-4b34-b397-3c49176d10a8,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What is a missense substitution?,"A point mutation where a single base is substituted, usually resulting in a different amino acid in the polypeptide chain.",,[],false,false,[],[],22,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
7e596dab-9e7b-4f0b-8d68-39f059034a9f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What is a mutagen?,An environmental factor that causes a change in DNA.,,[],false,false,[],[],6,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
5fe7f47b-1657-4c51-9e85-bbe81beaa9b1,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What is a mutation?,An alteration in the DNA of chromosomes.,,[],false,false,[],[],0,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
46e28ffc-1da9-4271-9a1a-5fd127cc2d51,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What is a nonsense substitution?,"A point mutation where a single base is substituted, creating a triplet that does not code for an amino acid.",,[],false,false,[],[],24,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
a4006615-f254-40c4-8bf7-0d93812fdcc1,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,2f083a62-6e92-4f20-a9d9-ba0f78cf72bf,basic,What is a nucleosome?,A unit of DNA wound around histone proteins,,[],false,false,[],[],4,2026-07-07 06:09:54.704+00,2026-07-07 06:09:54.704+00
a8b14a9a-8419-4a89-91e9-833b41fa46d5,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What is a partial reading frame shift?,"A mutation where one base is inserted and another deleted at a different location, causing a localised frame shift.",,[],false,false,[],[],29,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
9bb93747-5a11-4970-9499-b60f8def8d1b,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What is a point mutation?,A gene mutation involving a change to a single nucleotide.,,[],false,false,[],[],17,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
73d320e5-064f-43f0-bbf2-141b087e0e4d,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What is a reading frame shift?,"A shift in how the DNA sequence is read into triplets, changing the amino acids produced from the point of mutation onwards.",,[],false,false,[],[],27,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
1e2d2069-0672-4b4a-99cf-6c5e6d18a150,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,"What is a silent (neutral) mutation, in general terms?",A mutation that has no observable effect on the organism.,,[],false,false,[],[],1,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
bd519d4d-c5bd-4e2a-bc55-731f353bde1a,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,"What is a silent mutation, in terms of its effect on the codon?","A change in DNA where the altered codon still codes for the same amino acid, so the amino acid sequence is unchanged.",,[],false,false,[],[],21,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
76416fe2-2439-4a87-9fff-63eb42d2df41,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What is a spontaneous mutation?,A mutation that arises from errors in DNA replication.,,[],false,false,[],[],4,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
964f2509-add2-4625-826a-f878834f4790,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is a triplet (as labelled on the DNA template)?,A sequence of three bases on the DNA template strand corresponding to one amino acid.,,[],false,false,[],[],6,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
0fc122bc-ef01-4d8d-8cff-cff201b53be5,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is alternative splicing?,A process where exons from the same pre-mRNA are joined in different combinations to produce different mature mRNAs.,,[],false,false,[],[],28,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
894c6a5a-0564-4eae-9b41-73e75447b430,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is an anticodon?,A three-base sequence on tRNA that is complementary to a codon on mRNA.,,[],false,false,[],[],32,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
9016ca2c-93c5-4feb-b4d8-768f961d93de,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What is an induced mutation?,A mutation caused by exposure to a mutagen.,,[],false,false,[],[],5,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
a353173b-5387-40cb-bbcc-077863ccf3d6,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What is an insertion mutation?,"A mutation where a single base is inserted into the DNA sequence, upsetting the reading sequence for all bases after it.",,[],false,false,[],[],26,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
c304cb38-64e5-4092-a2b2-6d83315a7661,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is capping in RNA processing?,The addition of a methylated cap to the 5' end of mRNA that prevents digestion and aids translation.,,[],false,false,[],[],24,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
524d027d-afa8-4031-bf4f-5f81751dd01e,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,2f083a62-6e92-4f20-a9d9-ba0f78cf72bf,basic,What is DNA composed of?,Nucleotides joined by covalent bonds,,[],false,false,[],[],21,2026-07-07 06:09:54.704+00,2026-07-07 06:09:54.704+00
f71d858e-dac5-4200-bfe1-07668aeac80b,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,What is DNA methylation?,Addition of methyl tags to DNA that can silence genes,,[],false,false,[],[],50,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
3f2dd748-2772-40c8-b3f1-dd6527ea1098,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is gene expression?,"The process of transcription, RNA processing and translation that converts the information in a gene into its functional product.",,[],false,false,[],[],0,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
031f11f4-ae54-4d1a-b1a4-cb0aa7122aaa,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What is hydrogen bonding?,An intermolecular interaction between a hydrogen atom and an oxygen nitrogen or fluorine atom on a neighbouring molecule.,,[],false,false,[],[],17,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
108ee993-a433-4c7f-afe2-e2cf7c6e1643,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What is latent heat of fusion?,The heat energy required to change 1 mole of a substance from a solid to a liquid at its melting point.,,[],false,false,[],[],36,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
6859eea2-d82d-4536-8110-6c0a8d949c21,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What is latent heat of vaporisation?,The heat energy required to change 1 mole of a substance from a liquid to a gas at its boiling point.,,[],false,false,[],[],37,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
5bf61ce4-9f1f-4ab6-ac9d-e9db9a08e8bb,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What is latent heat?,The energy absorbed by a fixed amount of a substance as it changes state without a change in temperature.,,[],false,false,[],[],35,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
a3c243e1-d35b-440f-94d0-cb3021f0203c,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is splicing?,"The joining together of exons after introns are removed, catalysed by an enzyme.",,[],false,false,[],[],23,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
7b3804cc-8761-4f70-b14a-94eab7ce8894,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is tailing in RNA processing?,The addition of a poly-A tail to the 3' end of mRNA that prevents degradation in the cytoplasm.,,[],false,false,[],[],25,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
09c3c11a-6886-4b8a-acb7-050d9d54dbfe,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is the base sequence of a eukaryotic promoter called?,TATA (the TATA box).,,[],false,false,[],[],4,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
ceaa6ba7-6433-4630-996d-b0abdd1d535d,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,2f083a62-6e92-4f20-a9d9-ba0f78cf72bf,basic,What is the base-pairing rule between purines and pyrimidines?,Purines always pair with pyrimidines,,[],false,false,[],[],32,2026-07-07 06:09:54.704+00,2026-07-07 06:09:54.704+00
a9551657-a13a-4394-bafd-a71a9a8ab65d,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is the coding strand of DNA?,"The DNA strand with the same base sequence as the mRNA (except thymine replaces uracil), read 5' to 3'.",,[],false,false,[],[],12,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
99159a44-451d-4ee7-8e4d-6808ddc5dc90,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What is the effect of a nonsense mutation on the polypeptide chain?,"The new triplet acts as a premature stop codon, ending polypeptide synthesis early.",,[],false,false,[],[],25,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
4fc0ead2-02ed-4f66-96e2-d188f42021e4,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,2f083a62-6e92-4f20-a9d9-ba0f78cf72bf,basic,What is the function of histone proteins?,Coil DNA into tightly packed structures,,[],false,false,[],[],6,2026-07-07 06:09:54.704+00,2026-07-07 06:09:54.704+00
c5fa20ca-33cf-4d11-87b1-1d60b76f1637,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is the key base difference between the coding strand and the mRNA transcript?,mRNA contains uracil instead of the thymine found on the coding strand.,,[],false,false,[],[],13,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
a7c1cd27-78bb-4642-8dd3-e802933abefe,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What is the latent heat of fusion of water?,6.0 kJ/mol.,,[],false,false,[],[],38,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
1c0d25fc-1dc3-44f9-b78e-7235552c76dd,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What is the latent heat of vaporisation of water?,44.0 kJ/mol.,,[],false,false,[],[],39,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
b1b72828-e2ff-4cdb-85fe-ed6ea6a31784,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What is the main source of household water in Australian cities?,Reservoirs fed by rivers.,,[],false,false,[],[],13,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
4b2456c1-8a4a-4abf-8a76-a9e6ddee96da,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is the promoter region of a gene?,The binding site on DNA where RNA polymerase attaches to begin transcription.,,[],false,false,[],[],3,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
f214c2e3-faf4-4b99-b1c9-e25916019a45,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is the proteome?,The full range of different proteins produced through variation such as post-translational modification.,,[],false,false,[],[],43,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
82970158-74fe-445c-b070-0aca87a166c9,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What is the relationship between Land Reform and the CCP's wartime peasant support base?,"Land Reform rewarded the peasantry, the CCP's core Civil War supporters, cementing their loyalty to the new regime",,[],false,false,[],[],64,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
f0f91c8d-ec43-4b3b-ada3-55abeb2493dc,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What is the relationship between the Marriage Law and CCP legitimacy?,"It delivered on revolutionary promises of social equality, broadening the CCP's support base beyond the peasantry to women",,[],false,false,[],[],65,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
2ea150cc-5050-4cda-a85f-8bce395451ac,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,What is the role of environmental factors in phenotype?,They act on the organism to produce its unique actual phenotype,,[],false,false,[],[],34,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
c490bb02-25bc-410b-86c4-0f01df4d91a2,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is the role of rRNA in translation?,"It forms part of the ribosome, the site where translation occurs.",,[],false,false,[],[],33,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
22d9ea03-d24d-4cc1-a28a-967079f7db99,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is the role of transcription factors during initiation?,They bind the promoter region so that RNA polymerase can attach and begin transcription.,,[],false,false,[],[],16,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
8bf70ae5-31a6-46ed-b014-c5d91f6f6fe2,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What is the specific heat capacity of water?,4.18 J g⁻¹ °C⁻¹.,,[],false,false,[],[],27,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
c916c7a3-6bb6-4abe-905b-24acd0851876,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is the template strand of DNA?,The DNA strand that is complementary to the mRNA and is read 3' to 5' during transcription.,,[],false,false,[],[],11,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
6234551a-065e-4d51-96ca-c27228dc45a1,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is the termination sequence of a gene?,The sequence of bases that signals the end of transcription.,,[],false,false,[],[],5,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
fb82e830-ea0c-4a55-a62f-1cebadae3adc,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What is the water cycle?,The continuous movement of water on Earth as it transitions between solid liquid and gaseous states.,,[],false,false,[],[],1,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
01cdb599-659f-4507-8433-ba13de021f80,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What long-term diplomatic consequence did the Korean War have on Sino-American relations?,It fuelled decades of anti-American sentiment in China and anti-Chinese sentiment in the U.S.,,[],false,false,[],[],50,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
455d4c66-d6c8-4c5a-9949-e71f23e31ad2,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What makes water unique compared to every other molecule on Earth?,Water is the only molecule that exists naturally in all three states of matter (solid liquid and gas) at Earth's surface.,,[],false,false,[],[],0,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
15c0f362-e66c-48f1-9a0b-c8d8b1243fec,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,What organism did Mendel use to study inheritance?,Pea plants,,[],false,false,[],[],1,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
55513a99-2c34-4594-b914-b742a43c21ad,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What percentage of all water on Earth is both drinkable and readily accessible?,1%.,,[],false,false,[],[],10,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
7f7f7d2f-5b50-4f0a-ac2f-88612a70e62b,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What percentage of China's doctors were women by the 1970s?,Almost 50%,,[],false,false,[],[],20,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
a1f000f4-3c6b-47ae-8091-e0e632a40440,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What percentage of Earth's surface is covered in water?,71%.,,[],false,false,[],[],7,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
c6cd35df-02af-4afd-9bb4-72b21e1ac527,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What percentage of Earth's water is freshwater?,3%.,,[],false,false,[],[],8,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
4299504f-3877-4c28-bcb3-ae11ac4d654b,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What percentage of engineers/scientists were women by the 1970s?,30%,,[],false,false,[],[],21,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
d3547621-45e8-41f4-8c0f-8569df43a2fa,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,What phenotype results from a heterozygous CF genotype?,Non-sufferer (carrier) — normal mucus,,[],false,false,[],[],32,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
d70d7997-2d01-4329-a034-451978ce5004,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,What phenotype results from a homozygous recessive CF genotype?,Sufferer — thick mucus,,[],false,false,[],[],31,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
fa1b4379-883a-4665-9ebd-f164e7dc208d,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,What pigment determines hydrangea flower colour?,Anthocyanins,,[],false,false,[],[],38,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
6cb188b4-5f4a-46dd-8e93-0ba218bd7344,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What process causes changes in chromosome number?,Non-disjunction.,,[],false,false,[],[],13,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
de42566d-6663-497a-9d2e-1a5b807e8e3d,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What process is used to turn seawater into fresh drinking water?,Desalination.,,[],false,false,[],[],14,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
f8715270-84f2-4aa0-8a00-e0a6aa5866a1,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What proportion of the 1954 National People's Congress were women?,"12% (147 of 1,226 representatives)",,[],false,false,[],[],22,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
8c7d392e-1120-4b75-9434-38c284144542,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What role did Party Cadres play in Land Reform?,They were sent to the countryside to organise land redistribution and denounce landlords,,[],false,false,[],[],13,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
15476e93-b9f4-4e9c-ac3e-98d592fcd602,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What role did the Soviet Union play in North Korea's invasion?,It supplied military equipment and actively encouraged the invasion,,[],false,false,[],[],36,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
496fd6cc-a5de-4066-968f-ff82c9f35498,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What role does groundwater play in the water cycle?,It allows water that has infiltrated the soil to flow slowly back towards rivers and oceans.,,[],false,false,[],[],6,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
1ae2165c-89dd-4534-8b2e-2b82d8b07bf0,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What triggers termination of transcription?,"RNA polymerase reaching the termination site, which contains a stop triplet code.",,[],false,false,[],[],18,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
a9c544cc-5f8c-4038-aad5-e76d56898924,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What triggers termination of translation?,The ribosome reaching a stop codon on the mRNA.,,[],false,false,[],[],38,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
061f006e-74c8-40fd-a796-3d91b5ff8845,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What typically happened to landlords after a Speak Bitterness session?,"Most were publicly executed, often by the peasants themselves",,[],false,false,[],[],16,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
16e6fe29-3c12-41db-aa65-0822f4f41e5a,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,What units of inheritance did Mendel's factors turn out to be?,Genes,,[],false,false,[],[],4,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
02b8a2af-a736-4e2e-890f-d762b7f8d903,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What was a common consequence of public 'struggle' trials during the Antis Campaigns?,"Many suspects committed suicide, unable to bear public humiliation",,[],false,false,[],[],31,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
39778547-f5a1-424e-bcc4-b250744d42cd,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What was signed on 14 February 1950 between China and the USSR?,"The Treaty of Friendship, Alliance and Mutual Assistance",,[],false,false,[],[],6,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
f8a8381b-180a-428a-b933-ec5097c76f78,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What was the Five Antis Campaign (Wu Fan)?,"A 1952 campaign targeting tax evasion, fraud, cheating on contracts, theft of government property, and bribery",,[],false,false,[],[],26,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
b25f995e-92fc-486a-ad67-bc891ca3e370,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What was the outcome of the Three Antis Campaign?,1 million members were expelled from the CCP,,[],false,false,[],[],25,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
33ddeafc-052c-4fdb-a53b-41939246d81b,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What was the purpose of Peasant Associations?,To identify 'counter-revolutionaries' among locals,,[],false,false,[],[],14,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
c37e822f-b1d7-415d-8bbf-99c75c62e35d,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What was the Three Antis Campaign (San Fan)?,"A 1951 CCP campaign targeting corruption, waste, and bureaucracy within the Party",,[],false,false,[],[],23,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
0ad85c46-3564-4e7a-92ab-ff213510d28c,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What were Speak Bitterness sessions?,Meetings where peasants publicly denounced and criticised landlords who had oppressed them,,[],false,false,[],[],15,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
6a78d238-fe8a-4eaf-89c8-6452066a5216,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What were the three echelons of China's new political structure?,"The government, the Party, and the PLA — all dominated by the CCP",,[],false,false,[],[],4,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
8da50ad3-175e-4c29-964e-343e30031ab8,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,When did Chinese troops cross the Chinese–Korean border?,15 October 1950,,[],false,false,[],[],39,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
d34a0779-1c88-470b-813d-ddf0a29541f8,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,When did Mao decide to take action in the Korean War?,8 October 1950,,[],false,false,[],[],38,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
421e7359-d4b7-4c40-a8e1-9bd4b4fd6a72,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,When did North Korean forces cross the 38th Parallel to begin the Korean War?,5 June 1950,,[],false,false,[],[],34,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
f0a8cd59-01ea-4b35-933a-2ecf54ef2913,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,When did UN-backed U.S. troops force the North Korean army back across the 38th Parallel?,15 September 1950,,[],false,false,[],[],37,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
